50	5	0	0	2	0	2000	25000
50	5	1	0	2	0	2000	25000
50	5	0	1	2	0	2000	25000
50	5	0	0	3	0	2000	25000
50	5	0	0	5	0	2000	25000
50	5	0	0	2	0	2000	50000
50	8	0	0	2	0	2000	25000
50	10	0	0	2	0	2000	25000
100	5	0	0	2	0	2000	25000
150	5	0	0	2	0	2000	25000
50	5	1	1	2	0	2000	25000
50	5	2	1	2	0	2000	25000
50	5	1	1	2	0	2000	50000








